codigo_mun7;ano;mes;medicos_total;medicos_sus;residencia_medica;horas_total;horas_hosp;horas_amb;horas_outras;medicos_mil_habitantes
4318622;2009;7;4;4;0;86;0;86;0;1,207000604
4318622;2015;4;6;5;0;120;0;120;0;1,729106628
4318705;2014;12;620;531;0;15769;6714;9044;11;2,731421925
4318903;2008;2;45;45;0;2094;5;1597;492;1,27899045
4318903;2008;12;44;44;0;2029;0;1541;488;1,25056844
4319125;2012;3;6;6;0;172;0;172;0;1,877934272
4319125;2012;10;6;6;0;168;0;168;0;1,877934272
4319158;2015;8;5;5;0;275;71;203;1;0,64699793
4319208;2015;5;3;3;0;108;0;108;0;0,52337753
4319356;2006;9;6;6;0;101;0;101;0;1,770433756
4319364;2006;7;1;1;0;54;5;49;0;0,565291125
4319364;2008;3;1;1;0;40;0;40;0;0,492853622
4319372;2006;4;3;3;0;48;0;48;0;1,045660509
4319372;2012;4;2;2;0;61;0;61;0;0,695652174
4319505;2010;9;59;48;0;1649;2;935;712;2,690133139
4319604;2013;4;26;25;0;677;82;582;13;1,062742694
4319711;2011;1;3;3;0;100;0;100;0;1,382488479
4319752;2012;7;4;4;0;104;0;104;0;2,016129032
4319752;2014;8;7;7;0;150;0;150;0;3,322259136
4319802;2011;11;9;8;0;351;82;249;20;1,065340909
4319901;2007;9;139;125;0;3165;0;2313;852;1,878911583
4319901;2008;3;141;129;0;3298;0;2169;1129;1,824486944
4319901;2012;3;174;151;0;3952;1229;2685;38;2,293668684
4319901;2013;8;163;133;0;3556;1135;2365;56;2,07068269
4320008;2010;3;357;337;0;8448;0;5910;2538;2,726085662
4320008;2013;1;320;288;0;7113;1656;5349;108;2,333994632
4320008;2013;3;338;304;0;7440;1768;5532;140;2,46528183
4320107;2006;7;21;19;0;369;12;246;111;1,062645481
4320206;2008;10;10;9;0;373;0;285;88;0,898391879
4320206;2012;5;12;10;0;369;77;292;0;1,108135562
4320230;2011;1;3;3;0;68;8;60;0;1,001335113
4320230;2011;7;2;2;0;64;4;60;0;0,667556742
4320230;2015;8;2;2;0;41;0;40;1;0,65295462
4320305;2012;11;7;6;0;167;45;122;0;1,417004049
4320321;2007;10;2;2;0;46;0;46;0;0,699056274
4320354;2008;3;2;2;0;60;0;60;0;0,361271676
4320404;2006;10;18;18;0;464;4;362;98;1,417992752
4320404;2015;1;40;34;0;988;196;770;22;2,529404325
4320453;2014;11;3;3;1;112;10;102;0;1,329787234
4320552;2008;6;3;3;0;124;0;124;0;0,493664637
4320552;2012;7;7;6;0;186;0;180;6;1,178848097
4320552;2014;9;9;8;0;234;0;228;6;1,449975834
4320578;2012;4;1;1;0;41;0;41;0;0,478697942
4320602;2007;1;3;3;0;50;0;41;9;0,767852572
4320677;2010;7;17;17;0;517;0;287;230;1,688518077
4320677;2010;9;17;17;0;517;0;287;230;1,688518077
4320859;2005;9;6;6;0;112;0;112;0;1,497005988
4321105;2014;6;13;10;0;402;130;272;0;0,750794109
4321303;2008;7;32;27;0;1174;0;939;235;1,203958012
4321352;2008;3;5;5;0;85;0;85;0;0,944643869
4321402;2006;3;15;15;0;361;0;269;92;1,123174841
4321402;2009;3;22;22;0;449;14;297;138;1,543534694
4321436;2012;10;12;9;0;430;0;400;30;1,191658391
4321436;2014;12;11;8;0;458;0;458;0;1,042357623
4321451;2009;7;54;52;0;1371;0;1245;126;1,98419989
4321477;2010;2;4;4;0;100;0;100;0;0,619099211
4321477;2011;2;4;4;0;89;0;89;0;0,626860994
4321493;2013;2;4;4;0;86;0;86;0;1,330229465
4321600;2006;2;58;58;0;1394;40;1175;179;1,483224223
4321600;2015;6;213;203;0;5719;3514;2205;0;4,593586232
4321626;2006;3;4;4;0;52;0;52;0;1,822323462
4321626;2014;3;4;4;0;52;0;52;0;1,675041876
4321634;2013;1;3;3;0;73;14;59;0;1,035196687
4321667;2010;12;10;9;0;198;0;198;0;0,978760889
4321667;2013;5;10;9;0;258;0;258;0;0,933968432
4321709;2015;12;48;37;0;953;165;783;5;1,839644335
4321956;2010;8;9;9;0;165;0;108;57;1,555209953
4321956;2014;8;9;9;0;211;48;163;0;1,50956055
4322004;2015;10;65;53;0;1823;244;1579;0;2,332507984
4322103;2006;1;3;3;0;120;0;90;30;0,500166722
4322103;2007;6;4;4;0;143;0;128;15;0,677162688
4322103;2011;10;5;5;0;219;91;128;0;0,852224305
4322103;2012;9;5;5;0;210;96;114;0;0,85660442
4322186;2007;4;3;3;0;56;0;56;0;1,741149158
4322186;2015;11;4;4;0;85;0;85;0;2,525252525
4322202;2011;9;16;15;0;500;137;349;14;0,714828218
4322202;2015;2;30;28;0;889;181;658;50;1,275455976
4322251;2012;1;6;6;0;86;0;86;0;1,474201474
4322301;2009;2;15;15;0;683;144;396;143;1,691856531
4322327;2010;11;8;8;0;200;0;200;0;2,271436684
4322327;2014;2;13;13;0;284;0;284;0;3,610108303
4322350;2011;1;5;5;0;124;0;124;0;3,436426117
4322350;2015;8;2;2;0;60;0;60;0;1,415428167
4322376;2012;6;5;5;0;114;0;114;0;2,065262288
4322400;2007;1;98;97;0;4612;262;3048;1302;0,79196399
4322525;2008;1;2;2;0;60;0;60;0;0,594707107
4322525;2015;9;5;5;0;122;0;122;0;1,456027956
4322905;2006;12;12;12;0;176;0;114;62;2,082248829
4322905;2010;11;12;12;0;271;0;175;96;2,259461495
4322905;2014;12;9;9;0;203;42;157;4;1,696192989
4323002;2009;6;378;369;0;9023;33;6901;2089;1,449720028
4323002;2011;11;195;170;0;4551;818;3718;15;0,811478889
4323002;2015;5;395;353;0;7900;2401;5477;22;1,567597171
4323101;2006;5;3;3;0;165;0;165;0;0,520742927
4323200;2013;1;6;6;0;176;16;160;0;1,941119379
4323457;2005;12;4;4;0;90;0;90;0;0,883392226
4323507;2007;4;1;1;0;40;0;40;0;0,348310693
4323507;2014;10;4;4;0;101;0;101;0;1,38264777
4323606;2007;5;1;1;0;5;0;5;0;0,670241287
4323606;2010;7;2;2;0;40;0;40;0;1,274697259
4323606;2013;5;5;5;0;88;0;88;0;3,097893432
4323705;2008;10;3;3;0;72;2;55;15;1,071811361
4323754;2013;11;2;2;0;57;0;57;0;0,56980057
4323770;2015;2;6;6;0;70;0;70;0;2,031832035
5000252;2008;9;2;2;0;80;0;80;0;0,45045045
5000708;2009;3;24;23;0;555;0;494;61;1,041350284
5000807;2012;10;12;12;0;335;109;226;0;1,39941691
5000856;2009;12;3;3;0;147;0;129;18;0,401875419
5000906;2013;1;7;7;0;201;33;168;0;0,81919251
5000906;2014;6;9;9;0;332;69;263;0;1,045053414
5001003;2007;2;21;21;0;652;0;548;104;1,059589283
5001102;2013;3;116;105;0;2527;606;1921;0;2,47704463
5001243;2008;4;3;3;0;82;0;44;38;0,314630309
5001243;2012;8;4;4;0;178;51;125;2;0,37796466
5001243;2012;9;4;4;0;214;51;161;2;0,37796466
5002001;2006;3;12;11;0;325;14;154;157;0,953364583
5002100;2012;10;23;18;0;610;102;508;0;0,98311605
5002159;2005;8;5;5;0;180;0;180;0;0,586716733
5002159;2012;4;14;13;0;434;112;322;0;1,765893037
5002159;2014;8;11;10;0;408;113;295;0;1,385739481
5002209;2010;9;13;13;0;600;0;450;150;0,663705519
5002407;2013;2;24;23;0;817;104;713;0;0,871016912
5002407;2013;12;27;26;0;915;108;807;0;0,979894026
5002605;2013;3;12;12;0;391;53;333;5;0,871459695
5002704;2007;7;1604;1320;0;52543;94;44175;8274;2,213867312
5002704;2010;10;2050;1741;198;88855;1347;57210;30298;2,605500529
5002803;2014;9;7;7;0;242;38;204;0;1,213381869
5002902;2006;2;16;16;0;788;0;596;192;0,744289901
5002902;2013;5;23;20;0;737;63;589;85;1,070215439
5002951;2012;5;24;16;0;906;166;725;15;1,201562031
5003108;2009;11;5;5;0;144;0;144;0;1,14416476
5003207;2007;2;92;86;0;3395;0;2689;706;0,95462422
5003207;2010;10;113;107;0;3584;20;2696;868;1,089650251
5003256;2009;12;19;17;0;878;30;610;238;0,988142292
5003306;2010;4;30;30;0;1092;149;758;185;0,932864828
5003306;2011;7;38;38;0;1412;151;968;293;1,178002356
5003454;2005;9;11;11;0;247;0;162;85;1,114488349
5003488;2006;6;6;6;0;212;0;202;10;0,614250614
5003751;2006;5;7;6;0;320;24;216;80;0,63154096
5003801;2006;8;19;19;0;463;0;404;59;1,126860803
5003801;2008;3;23;22;0;620;0;515;105;1,190045015
5003900;2007;10;1;1;0;40;0;40;0;0,304878049
5003900;2008;2;1;1;0;40;0;40;0;0,295159386
5004007;2015;11;9;9;0;309;50;259;0;0,900720576
5004403;2013;7;8;8;0;390;69;321;0;1,037478926
5004601;2005;8;7;7;0;322;0;258;64;0,401169121
5004601;2010;5;7;7;0;381;12;314;55;0,376061029
5004908;2007;4;2;2;0;60;0;60;0;0,358615743
5004908;2011;6;4;4;0;113;1;112;0;0,623635797
5004908;2011;12;3;3;0;121;0;120;1;0,467726848
5004908;2014;12;6;6;0;192;0;192;0;0,885086296
5005004;2009;9;27;26;0;637;20;521;96;1,116902457
5005103;2013;9;8;8;0;255;88;166;1;1,974821032
5005202;2010;11;29;18;0;515;0;515;0;1,478309629
5005202;2011;9;34;13;0;451;120;331;0;1,70451697
5005400;2013;1;39;37;0;951;144;787;20;0,948928198
5005608;2015;7;21;21;0;509;77;432;0;0,774793388
5005681;2007;4;14;12;0;456;0;289;167;0,876753507
5005681;2013;6;10;9;0;237;36;201;0;0,566315551
5005806;2010;4;16;16;0;504;36;418;50;1,11180599
5005806;2012;1;9;9;0;297;0;297;0;0,629943305
5006002;2011;6;19;19;0;472;0;324;148;1,122334456
5006002;2014;11;23;14;0;505;82;423;0;1,20507178
5006200;2010;7;56;46;0;1987;5;1539;443;1,228474279
5006309;2006;12;43;38;0;1625;5;1526;94;1,085666675
5006309;2008;7;43;42;0;1713;72;1263;378;1,071838078
5006309;2009;10;51;49;0;1729;62;1275;392;1,266797486
5006309;2011;2;50;48;0;1795;50;1284;461;1,239802623
5006309;2014;7;60;53;0;1789;488;1229;72;1,450571767
5006358;2009;8;10;8;0;366;0;269;97;0,865576041
5006358;2011;9;15;14;0;590;94;496;0;1,198657504
5006606;2012;1;67;60;0;2577;741;1816;20;0,832991434
5007208;2012;4;31;29;0;847;83;735;29;0,97254902
5007208;2012;6;31;29;0;860;83;753;24;0,97254902
5007406;2011;3;28;26;0;828;0;524;304;1,47772852
5007554;2008;7;8;7;0;140;0;104;36;1,083423619
5007695;2015;7;49;45;0;1427;216;1211;0;1,961412217
5007703;2010;8;4;4;0;243;0;178;65;0,371057514
5007802;2008;8;8;8;0;204;0;204;0;1,210653753
5007935;2007;8;12;12;0;728;0;722;6;0,956327702
5007935;2010;7;6;6;0;325;0;281;44;0,404503472
5007935;2012;11;8;7;0;315;42;273;0;0,511770727
5007950;2015;9;9;9;0;284;50;234;0;0,815586769
5007976;2015;12;7;7;0;145;25;120;0;1,960784314
5008404;2010;6;7;7;0;167;1;165;1;1,18623962
5008404;2013;12;7;7;0;166;46;120;0;1,164144354
5100201;2008;5;21;16;0;879;0;629;250;1,061839511
5100250;2012;6;48;40;0;2082;481;1525;76;0,969814523
5100300;2007;7;13;13;0;508;0;374;134;0,94271211
5100359;2012;12;2;2;0;85;0;80;5;0,360165676
5100359;2013;6;2;2;0;82;0;82;0;0,344293338
5100409;2010;5;4;4;0;264;0;264;0;0,38647343
5100607;2006;12;3;3;0;88;0;64;24;0,539859636
5100805;2006;12;2;2;0;116;0;78;38;0,316055626
5100805;2008;6;3;3;0;188;0;122;66;0,364608653
5101407;2008;6;8;7;0;327;0;247;80;0,401404917
5101605;2012;2;4;4;0;130;10;120;0;0,527843758
5101605;2013;12;4;4;0;180;40;130;10;0,528750826
5101803;2006;4;72;70;0;3052;180;1824;1048;1,266423935
5101803;2007;6;77;73;0;2810;482;1474;854;1,4461995
5101803;2014;4;99;74;0;4066;988;2978;100;1,70398802
5101852;2011;2;1;1;0;40;0;40;0;0,183958793
5102504;2005;8;140;110;0;4536;0;2108;2428;1,572079862
5102603;2010;1;7;7;0;352;0;196;156;0,489339392
5102603;2011;12;6;6;0;237;86;151;0;0,415224913
5102637;2008;1;21;20;0;909;0;658;251;0,904003444
5102637;2009;5;23;23;0;1052;0;734;318;0,967036663
5102637;2011;6;20;19;0;890;0;625;265;0,705716302
5102678;2010;6;23;22;0;1035;0;799;236;0,728101554
5102686;2015;8;4;4;0;222;50;172;0;0,649878148
5102694;2006;3;1;1;0;64;0;64;0;0,153139357
5102694;2011;12;2;2;0;106;0;106;0;0,419287212
5102793;2010;6;8;8;0;262;0;211;51;0,727934486
5102850;2006;6;4;4;0;164;0;120;44;0,578034682
5102850;2013;8;3;3;0;131;0;131;0;0,3591524
5103007;2010;11;24;24;0;578;0;460;118;1,346725773
5103205;2010;5;72;62;0;2842;0;1759;1083;2,340245726
5103361;2013;8;4;4;0;206;0;194;12;1,10895481
5103437;2006;4;1;1;0;40;0;40;0;0,20132877
5103452;2013;8;4;4;0;104;12;92;0;0,453720508
5103601;2012;4;7;7;0;270;26;244;0;0,860585198
5103700;2013;8;6;6;0;221;0;221;0;0,496360026
5103809;2012;2;1;1;0;40;0;40;0;0,268961807
5103809;2014;3;1;1;0;50;0;50;0;0,27785496
5103908;2009;10;2;2;0;100;0;70;30;0,397772474
5103908;2011;5;2;2;0;123;0;97;26;0,393778303
5104203;2015;11;7;7;0;373;56;317;0;0,482891832
5104559;2008;8;7;7;0;238;0;158;80;1,489044884
5104807;2010;11;25;24;0;1021;0;636;385;0,974772878
5104807;2012;11;30;27;0;929;293;636;0;1,15709492
5104807;2013;6;31;28;0;914;278;636;0;1,185151202
5105101;2005;8;21;17;0;644;0;350;294;0,594193877
5105101;2006;8;17;17;0;684;0;388;296;0,470028755
5105150;2014;8;40;35;1;1703;436;1237;30;1,009081736
5105176;2009;9;4;4;0;191;0;143;48;0,416883794
5105259;2014;9;70;54;0;2441;540;1901;0;1,270555777
5105259;2015;11;93;72;0;3320;615;2705;0;1,623461639
5105309;2013;8;1;1;0;50;0;50;0;0,465549348
5105507;2008;5;5;5;0;260;0;214;46;0,348140927
5105580;2015;4;5;5;0;239;67;172;0;0,460362766
5105606;2012;10;20;18;0;574;118;446;10;1,368925394
5105606;2013;8;15;12;0;360;109;246;5;1,001803246
5105903;2007;5;14;13;0;334;0;234;100;0,941999731
5106000;2010;4;8;8;0;187;0;113;74;1,24300808
5106000;2013;7;3;3;0;109;22;87;0;0,483169593
5106190;2011;5;4;4;0;112;0;112;0;1,147117866
5106190;2014;7;4;4;0;136;0;136;0;1,126760563
5106190;2015;5;3;3;0;130;0;130;0;0,841278744
5106208;2007;9;3;3;0;168;0;156;12;0,613371499
5106224;2014;6;44;39;0;1699;300;1294;105;1,151651573
5106240;2012;11;4;4;0;170;0;170;0;0,409962079
5106299;2007;1;6;6;0;252;0;182;70;0,519930676
5106299;2010;11;5;4;0;292;0;237;55;0,467989517
5106299;2011;4;5;4;0;284;20;209;55;0,466548474
5106372;2012;3;14;12;0;387;129;238;20;0,870700914
5106372;2014;9;18;16;0;420;157;263;0;1,090050263
5106422;2007;1;12;11;0;454;10;361;83;0,41397868
5106422;2010;12;19;16;0;655;13;522;120;0,616642866
5106422;2011;10;21;20;0;692;177;504;11;0,673746351
5106422;2014;3;22;21;0;827;233;582;12;0,677673731
5106505;2012;2;26;26;0;602;88;514;0;0,814255739
5106653;2008;6;7;7;0;230;0;230;0;1,35187331
5106653;2011;11;11;11;0;282;0;282;0;1,992031873
5106653;2015;10;8;8;0;260;0;260;0;1,305483029
5106828;2013;10;3;3;0;130;0;130;0;0,265087921
5106851;2006;7;4;4;0;108;0;108;0;0,9765625
5107008;2009;2;6;6;0;370;0;280;90;0,337875887
5107008;2015;9;16;16;0;679;171;500;8;0,973176814
5107040;2007;12;60;50;0;2668;13;1901;754;1,341411612
5107156;2007;3;1;1;0;64;0;64;0;0,399201597
5107198;2013;7;2;2;0;111;39;72;0;0,885347499
5107206;2011;7;3;3;0;144;0;92;52;0,591949487
5107248;2008;6;2;2;0;70;0;70;0;0,445831476
5107248;2008;9;2;2;0;80;0;80;0;0,445831476
5107248;2015;1;2;2;0;208;0;198;10;0,465983225
5107263;2007;11;1;1;0;64;0;64;0;0,350262697
5107263;2008;11;1;1;0;40;0;40;0;0,340251786
5107263;2009;9;1;1;0;40;0;40;0;0,339673913
5107263;2010;6;1;1;0;40;0;40;0;0,334336342
5107354;2011;12;2;2;0;92;0;92;0;0,379794911
5107354;2012;9;2;2;0;104;0;104;0;0,378000378
5107404;2015;11;3;3;0;110;0;110;0;0,675067507
5107602;2008;2;217;195;0;10349;50;7275;3024;1,211654215
5107602;2008;5;215;194;0;10491;70;7247;3174;1,200486895
5107743;2010;5;1;1;0;55;0;40;15;0,526315789
5107750;2005;8;4;4;0;268;0;160;108;1,299123092
5107750;2011;12;2;2;0;114;24;90;0;0,520697735
5107768;2008;7;2;2;0;64;0;64;0;0,764818356
5107768;2013;12;4;4;0;124;0;124;0;1,412928294
5107776;2007;9;2;2;0;120;0;80;40;0,274235568
5107792;2006;3;1;1;0;40;0;40;0;0,451263538
5107792;2008;1;1;1;0;64;0;64;0;0,292568754
5107792;2011;12;1;1;0;64;0;64;0;0,256541816
5107800;2006;8;16;16;0;345;0;265;80;1,034326718
5107800;2009;5;14;14;0;413;0;331;82;0,685871056
5107800;2011;2;22;22;0;509;0;407;102;1,176785237
5107800;2012;5;17;17;0;373;64;309;0;0,898472597
5107859;2015;9;9;9;0;371;62;289;20;0,808988764
5107875;2012;7;23;21;0;831;149;679;3;1,17113906
5107909;2012;2;148;110;0;5901;894;4999;8;1,245445289
5107909;2014;9;225;171;0;8313;1693;6514;106;1,774210082
5107909;2015;5;249;180;0;8763;2031;6606;126;1,916623049
5107925;2009;3;79;69;0;3011;72;2414;525;1,316052509
5107941;2013;6;4;4;0;230;45;185;0;0,413308535
5107958;2012;10;121;84;0;4848;1049;3472;327;1,388490447
5108105;2007;2;1;1;0;64;0;44;20;0,321646832
5108204;2011;2;3;3;0;134;0;85;49;0,747570396
5108303;2013;9;2;2;0;102;0;102;0;0,549601539
5108402;2013;12;546;517;4;12633;4358;8195;80;2,076993305
5108402;2014;7;548;515;4;12615;4443;8092;80;2,06189446
5108501;2013;12;9;8;0;253;0;253;0;0,852192027
5108600;2009;10;9;9;0;425;0;375;50;0,448318804
5108600;2014;4;7;7;0;450;50;400;0;0,298265797
5108808;2007;11;2;2;0;90;0;90;0;0,410088169
5108907;2007;10;4;4;0;125;10;90;25;0,720201656
5108907;2010;9;5;5;0;182;0;127;55;0,758725341
5108956;2009;7;4;4;0;232;0;232;0;0,465008138
5200050;2012;12;10;10;0;188;0;188;0;1,39586823
5200100;2011;5;9;9;0;402;0;402;0;0,559457947
5200100;2012;11;10;10;0;365;0;365;0;0,609458801
5200134;2013;5;14;12;0;519;150;369;0;0,655246654
5200159;2014;3;2;2;0;80;0;80;0;0,783085356
5200175;2010;2;3;3;0;109;0;109;0;0,589390963
5200175;2014;7;2;2;0;128;0;128;0;0,366905155
5200209;2014;2;3;3;0;88;0;88;0;1,494768311
5200258;2007;7;50;50;0;2270;0;1630;640;0,379121046
5200258;2010;6;65;65;0;2509;20;1989;500;0,40783546
5200308;2006;10;34;34;0;1218;16;843;359;1,498523514
5200308;2014;1;33;32;0;728;309;419;0;1,278821934
5200506;2008;12;3;3;0;122;0;122;0;1,414427157
5200506;2014;3;3;3;0;92;18;74;0;1,439539347
5200803;2013;12;7;7;0;321;88;233;0;0,828598485
5200852;2015;10;6;6;0;187;53;134;0;1,013856032
5201207;2008;8;2;2;0;46;0;46;0;1,986097319
5201306;2005;8;17;17;0;771;0;666;105;0,890192177
5201454;2007;10;4;4;0;144;0;144;0;1,4803849
5201454;2009;1;2;2;0;80;0;80;0;0,696621386
5201702;2010;8;28;28;0;739;20;499;220;1,529636711
5201702;2015;1;26;26;0;745;240;505;0;1,327682173
5201702;2015;3;25;25;0;705;210;495;0;1,276617474
5201801;2011;4;7;7;0;211;0;173;38;0,822175241
5202155;2012;6;6;6;0;256;44;200;12;0,795650444
5202155;2013;7;6;6;0;231;51;180;0;0,772002059
5202353;2013;10;6;6;0;171;46;125;0;1,886792453
5202502;2008;8;4;4;0;216;0;198;18;0,581479866
5202502;2015;1;8;8;0;280;115;165;0;0,914703865
5202601;2013;8;2;2;0;80;0;80;0;0,555709919
5203104;2009;9;3;3;0;110;30;80;0;0,815438978
5203104;2013;2;2;2;0;80;0;80;0;0,476530855
5203104;2013;9;3;3;0;120;0;120;0;0,714796283
5203203;2009;2;7;7;0;284;0;220;64;1,042597557
5203302;2010;8;27;26;0;631;20;535;76;1,09961717
5203302;2011;7;36;32;0;824;20;722;82;1,44207659
5203559;2013;3;14;14;0;385;84;301;0;1,682894579
5203609;2006;2;3;3;0;130;0;130;0;0,968992248
5203609;2006;6;3;3;0;130;0;130;0;0,968992248
5203609;2014;6;3;3;0;96;0;96;0;0,860832138
5203807;2006;3;4;4;0;190;0;175;15;0,699667658
5203906;2007;3;7;7;0;135;0;89;46;0,844696513
5203906;2015;3;13;13;0;359;95;264;0;1,373191085
5203906;2015;10;12;12;0;359;95;264;0;1,267561001
5204003;2008;12;4;4;0;144;0;118;26;0,588581519
5204003;2012;10;4;4;0;172;42;130;0;0,537345513
5204102;2012;10;3;3;0;135;7;128;0;0,276727239
5204102;2014;5;6;6;0;208;35;173;0;0,520969002
5204201;2014;2;1;1;0;40;0;40;0;0,699300699
5204300;2006;9;13;13;0;589;20;412;157;1,288149029
5204300;2007;4;6;6;0;207;0;156;51;0,550863019
5204300;2008;3;9;9;0;266;0;176;90;0,797801613
5204300;2011;4;10;9;0;519;40;338;141;0,741234897
5204607;2006;9;3;3;0;120;0;120;0;0,790305585
5204607;2012;2;4;4;0;100;0;100;0;1,169248758
5204706;2010;7;5;5;0;224;0;179;45;0,4500045
5204706;2011;11;7;7;0;182;38;144;0;0,623663578
5204706;2015;2;13;9;0;370;38;332;0;1,076961312
5204854;2013;3;5;5;0;138;0;138;0;0,733030347
5204854;2014;3;7;7;0;198;0;198;0;1,006180825
5204953;2006;6;3;3;0;140;0;140;0;1,757469244
5205000;2010;9;4;4;0;157;0;137;20;0,448028674
5205109;2008;6;117;105;0;5006;0;3157;1849;1,469516943
5205109;2012;6;154;131;0;6298;1916;4352;30;1,711035065
5205208;2008;9;3;3;0;100;0;100;0;0,646691097
5205208;2014;7;9;9;0;272;76;196;0;1,82038835
5205307;2012;2;9;9;0;300;50;210;40;0,954502068
5205406;2008;6;80;77;0;2465;5;1741;719;4,185413833
5205471;2013;12;10;10;0;425;90;335;0;1,243471773
5205497;2006;9;61;58;0;1633;2;1282;349;1,250563779
5205497;2010;11;56;56;0;1605;0;1281;324;1,001520165
5205513;2010;9;23;23;0;651;0;496;155;1,32130752
5205521;2012;10;7;7;0;168;21;147;0;2,00228833
5205521;2013;3;6;6;0;124;27;97;0;1,678321678
5205521;2013;8;3;3;0;103;15;88;0;0,839160839
5205703;2006;5;1;1;0;50;0;45;5;0,365096751
5205802;2005;12;11;11;0;326;40;248;38;1,109430156
5205802;2007;8;11;11;0;390;0;300;90;1,19695321
5205802;2012;1;9;8;0;244;54;190;0;0,860091743
5206305;2006;8;4;4;0;180;0;175;5;1,203369434
5206404;2008;5;14;13;0;462;0;305;157;0,934205258
5206404;2015;5;17;17;0;663;204;459;0;1,018268943
5206503;2014;6;5;5;0;180;50;130;0;1,380452789
5206701;2009;2;2;2;0;104;0;92;12;0,54377379
5206701;2010;3;3;3;0;104;0;72;32;0,911300122
5206800;2009;10;4;4;0;120;0;99;21;1,423994304
5206800;2012;3;3;3;0;85;27;58;0;1,0814708
5206909;2009;1;3;3;0;54;0;54;0;1,445783133
5207105;2005;10;3;3;0;91;40;18;33;1,244296972
5207253;2010;9;5;5;0;218;0;192;26;0,633552965
5207253;2015;7;6;6;0;304;95;209;0;0,765110941
5207402;2009;10;7;7;0;371;0;307;64;0,660128253
5207501;2006;5;2;2;0;128;0;128;0;0,58719906
5207600;2009;9;3;3;0;149;0;101;48;0,468823254
5207600;2011;9;3;3;0;122;28;94;0;0,479003672
5207808;2011;3;14;14;0;483;4;326;153;1,19576358
5208103;2005;12;6;6;0;289;0;233;56;1,146569845
5208152;2006;9;2;2;0;50;0;50;0;0,710227273
5208152;2007;6;2;2;0;50;0;50;0;0,608087565
5208301;2015;10;5;5;0;211;40;166;5;0,996015936
5208400;2007;2;10;10;0;299;0;258;41;0,896137647
5208400;2009;4;7;7;0;283;0;256;27;0,600188631
5208608;2006;9;47;44;0;1545;15;1027;503;0,881519965
5208707;2013;10;5606;4617;455;165774;49906;112435;3433;4,022747251
5208806;2013;5;46;39;0;1337;45;1292;0;1,219738552
5208905;2011;8;30;30;0;955;22;709;224;1,222344457
5208905;2012;2;31;31;0;1009;207;782;20;1,272264631
5209150;2013;6;3;3;0;112;24;88;0;0,562429696
5209200;2007;2;9;9;0;444;0;444;0;0,662446636
5209200;2009;12;10;10;0;420;0;420;0;0,715665927
5209200;2010;3;11;11;0;440;0;440;0;0,787063537
5209291;2008;10;2;2;0;60;0;60;0;0,829531315
5209291;2010;7;2;2;0;60;0;60;0;0,841750842
5209408;2009;5;1;1;0;40;0;40;0;0,24431957
5209408;2015;9;3;3;0;120;0;120;0;0,713606089
5209705;2011;6;16;15;0;464;0;424;40;0,902476169
5209804;2008;4;2;2;0;128;0;108;20;0,472701489
5209903;2015;11;12;12;0;362;132;230;0;0,893987931
5209952;2011;12;7;7;0;402;160;242;0;0,506109464
5209952;2015;5;12;12;0;488;108;380;0;0,805639476
5210000;2009;3;70;70;0;3272;0;2204;1068;1,496174069
5210000;2010;9;73;72;0;3616;0;2343;1273;1,513078804
5210109;2007;1;21;20;0;866;2;767;97;0,908540279
5210109;2013;11;34;32;0;1302;168;1134;0;1,308698999
5210208;2007;9;46;45;0;1733;7;1012;714;1,481004507
5210307;2015;1;5;4;0;120;13;107;0;1,710571331
5210406;2008;12;31;31;0;1000;60;677;263;0,96981073
5210562;2010;10;3;3;0;108;0;108;0;0,664746288
5210604;2011;5;5;5;0;239;0;192;47;0,923020122
5210802;2007;5;4;4;0;172;0;170;2;0,739508227
5210802;2010;9;4;4;0;128;0;107;21;0,790201501
5210802;2012;12;4;4;0;132;28;104;0;0,804343455
5211008;2006;9;6;6;0;215;0;209;6;0,492247108
5211008;2011;5;5;5;0;292;0;214;78;0,657635144
5211008;2013;6;4;4;0;271;51;220;0;0,550660793
5211206;2013;9;27;25;0;897;352;545;0;1,011425361
5211206;2014;1;30;28;0;923;364;559;0;1,124985938
5211206;2014;6;27;25;0;923;328;595;0;1,012487344
5211206;2014;10;25;23;0;893;304;589;0;0,937488281
5211305;2006;12;3;3;0;190;0;145;45;0,583544058
5211305;2013;7;5;5;0;153;31;122;0;0,746268657
5211503;2006;3;113;104;0;5005;114;3611;1280;1,306418794
5211503;2007;9;129;112;0;5685;76;4380;1229;1,464095609
5211503;2012;3;158;137;0;7194;2462;4680;52;1,669960788
5211503;2013;5;167;145;0;8273;3026;5205;42;1,695706917
5211503;2014;4;184;151;0;9238;3388;5808;42;1,848763137
5211701;2015;1;6;6;0;166;18;148;0;0,956632653
5211800;2006;9;27;26;0;1113;0;650;463;0,728685936
5211909;2006;8;85;84;0;2308;0;2308;0;1,00091849
5212105;2009;6;4;4;0;210;0;170;40;0,578536303
5212105;2010;5;3;3;0;185;0;150;35;0,421466704
5212253;2008;12;2;2;0;56;8;48;0;1,529051988
5212303;2014;8;7;7;0;259;32;227;0;0,858895706
5212303;2014;10;7;7;0;259;32;227;0;0,858895706
5212501;2010;9;189;141;0;4213;102;3146;965;1,082902178
5212501;2011;6;176;122;0;4157;136;3320;701;0,993800043
